"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RETCBUS","199608","0.39895","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199609","0.347223","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199610","0.398629","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199611","0.386949","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199612","0.377621","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199613","4.481499","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199701","0.396451","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199702","0.342432","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199703","0.381349","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199704","0.373961","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199705","0.396319","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199706","0.361596","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199707","0.382384","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199708","0.370753","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199709","0.342452","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199710","0.403225","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199711","0.356111","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199712","0.356344","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199713","4.463375","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199801","0.385839","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199802","0.323992","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199803","0.361643","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199804","0.347366","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199805","0.373713","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199806","0.30812","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199807","0.358273","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199808","0.354102","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199809","0.332635","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199810","0.346208","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199811","0.309366","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199812","0.371443","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199813","4.172699","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199901","0.38301","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199902","0.328079","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199903","0.333234","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199904","0.352815","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199905","0.400059","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199906","0.354459","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199907","0.379388","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199908","0.35973","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199909","0.327451","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199910","0.30952","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199911","0.3392","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199912","0.333816","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","199913","4.20076","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200001","0.320353","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200002","0.333404","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200003","0.366512","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200004","0.362737","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200005","0.361371","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200006","0.325357","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200007","0.350411","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200008","0.344955","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200009","0.313113","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200010","0.342246","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200011","0.340787","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200012","0.334352","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200013","4.095599","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200101","0.305297","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200102","0.272999","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200103","0.302202","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200104","0.2872","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200105","0.289692","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200106","0.29492","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200107","0.300029","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200108","0.301895","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200109","0.278433","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200110","0.294372","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200111","0.282914","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200112","0.301994","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200113","3.511945","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200201","0.313316","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200202","0.279574","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200203","0.29989","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200204","0.309223","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200205","0.330978","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200206","0.326107","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200207","0.33834","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200208","0.311155","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200209","0.301973","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200210","0.315646","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200211","0.311921","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200212","0.328033","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200213","3.766156","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200301","0.316629","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200302","0.295192","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200303","0.328108","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200304","0.327968","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200305","0.345168","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200306","0.340349","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200307","0.341879","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200308","0.333952","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200309","0.306776","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200310","0.314009","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200311","0.31708","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200312","0.348768","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200313","3.915879","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200401","0.348075","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200402","0.322908","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200403","0.342267","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200404","0.335227","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200405","0.344647","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200406","0.349647","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200407","0.353184","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200408","0.343947","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200409","0.329085","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200410","0.333981","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200411","0.333005","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200412","0.369554","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200413","4.105527","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200501","0.362181","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200502","0.333249","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200503","0.354219","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200504","0.342257","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200505","0.368082","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200506","0.364912","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200507","0.373092","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200508","0.35874","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200509","0.331935","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200510","0.340286","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200511","0.340586","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200512","0.363365","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200513","4.232904","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200601","0.387157","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200602","0.345819","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200603","0.367428","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200604","0.36982","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200605","0.393615","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200606","0.392691","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200607","0.386734","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200608","0.375697","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200609","0.351261","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200610","0.361028","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200611","0.365938","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200612","0.383083","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200613","4.480272","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200701","0.403846","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200702","0.346849","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200703","0.392456","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200704","0.382355","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200705","0.397397","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200706","0.384285","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200707","0.392889","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200708","0.386651","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200709","0.359623","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200710","0.377047","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200711","0.371505","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200712","0.399957","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200713","4.594859","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200801","0.423909","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200802","0.388128","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200803","0.417287","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200804","0.420361","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200805","0.445634","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200806","0.443148","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200807","0.445735","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200808","0.429994","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200809","0.399306","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200810","0.414393","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200811","0.407538","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200812","0.432271","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200813","5.067705","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200901","0.426373","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200902","0.378565","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200903","0.430087","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200904","0.435012","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200905","0.460473","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200906","0.457323","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200907","0.455899","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200908","0.449686","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200909","0.420236","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200910","0.451477","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200911","0.451441","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200912","0.475975","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","200913","5.292537","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201001","0.480067","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201002","0.443254","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201003","0.490357","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201004","0.479212","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201005","0.505945","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201006","0.519901","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201007","0.509025","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201008","0.495511","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201009","0.472836","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201010","0.486337","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201011","0.493982","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201012","0.519257","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201013","5.895677","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201101","0.515053","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201102","0.483761","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201103","0.542539","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201104","0.529311","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201105","0.547848","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201106","0.553298","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201107","0.539749","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201108","0.533537","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201109","0.493388","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201110","0.508749","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201111","0.517794","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201112","0.543031","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201113","6.308059","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201201","0.517856","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201202","0.482434","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201203","0.534183","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201204","0.515902","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201205","0.544278","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201206","0.528935","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201207","0.521063","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201208","0.518634","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201209","0.474575","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201210","0.497279","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201211","0.489545","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201212","0.525661","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201213","6.150362","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201301","0.541722","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201302","0.489703","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201303","0.542829","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201304","0.553445","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201305","0.578839","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201306","0.568941","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201307","0.572609","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201308","0.54594","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201309","0.521977","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201310","0.548917","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201311","0.547426","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201312","0.574669","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201313","6.587023","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201401","0.567094","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201402","0.503966","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201403","0.584109","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201404","0.580697","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201405","0.587754","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201406","0.586428","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201407","0.584906","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201408","0.562575","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201409","0.529305","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201410","0.55816","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201411","0.56583","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201412","0.585318","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201413","6.796126","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201501","0.56567","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201502","0.528701","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201503","0.575157","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201504","0.567461","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201505","0.580386","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201506","0.566168","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201507","0.585368","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201508","0.576468","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201509","0.546552","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201510","0.557314","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201511","0.572107","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201512","0.60175","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201513","6.823074","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201601","0.580379","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201602","0.572523","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201603","0.617082","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201604","0.5832","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201605","0.606183","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201606","0.587866","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201607","0.604891","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201608","0.590916","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201609","0.561604","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201610","0.579229","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201611","0.583917","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201612","0.642322","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201613","7.110105","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201701","0.604701","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201702","0.564223","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201703","0.651088","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201704","0.630489","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201705","0.659925","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201706","0.64264","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201707","0.620493","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201708","0.60741","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201709","0.574479","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201710","0.604384","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201711","0.597577","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201712","0.616781","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201713","7.374186","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201801","0.633585","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201802","0.584012","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201803","0.650222","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201804","0.638094","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201805","0.674498","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201806","0.653898","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201807","0.632058","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201808","0.638004","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201809","0.581356","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201810","0.609363","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201811","0.604046","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201812","0.626928","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201813","7.526065","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201901","0.620766","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201902","0.579853","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201903","0.646127","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201904","0.650153","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201905","0.681678","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201906","0.648994","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201907","0.65395","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201908","0.634482","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201909","0.601792","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201910","0.62522","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201911","0.608849","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201912","0.63381","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","201913","7.585664","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202001","0.626102","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202002","0.614262","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202003","0.610186","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202004","0.552837","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202005","0.618952","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202006","0.636088","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202007","0.623537","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202008","0.606892","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202009","0.572898","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202010","0.591897","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202011","0.61159","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202012","0.624463","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202013","7.289745","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202101","0.607184","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202102","0.546671","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202103","0.666618","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202104","0.641639","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202105","0.681873","11","Total Renewable Energy Consumption","Quadrillion Btu"
"RETCBUS","202106","0.644839","11","Total Renewable Energy Consumption","Quadrillion Btu"
